step,timestamp,simulation_id,cars_quit_waiting,cars_zero_battery,vehicles_on_road,vehicles_entered,vehicles_exited,vehicles_stranded,completion_rate,total_charging,total_queued,total_waiting_spots,queue_occupancy_rate,avg_wait_time_minutes,max_wait_time_minutes,charging_utilization,num_stations,stations_over_capacity,stations_with_abandonments,avg_soc_percent,critical_battery_count,low_battery_count,throughput_vehicles_per_hour,avg_trip_duration_minutes,energy_consumption_total_kwh,charging_efficiency,station_turnaround_time,abandonment_rate,estimated_revenue,service_level,customer_satisfaction_score
120,2024-01-15 08:01:00,89b62ac4,7,0,2145,3380,0,0,0.0,12,11,18,0.6111111111111112,1.8181818181818181,3.0,1.0,3,3,0,38.85608000962928,150,447,0.0,0.0,0,0.9,31.818181818181817,0.0020710059171597634,1.2000000000000002,0.9979289940828402,0.7587019394705765
121,2024-01-15 08:02:00,89b62ac4,3,0,2148,3408,0,0,0.0,12,14,18,0.7777777777777778,1.7692307692307692,3.0,1.0,3,2,0,38.809578843342386,150,443,0.0,0.0,0,0.9,31.76923076923077,0.0008802816901408451,1.2000000000000002,0.9991197183098591,0.7595747373183208
122,2024-01-15 08:03:00,89b62ac4,6,0,2156,3439,0,0,0.0,12,12,18,0.6666666666666666,2.0,4.0,1.0,3,3,0,38.71460077031081,149,444,0.0,0.0,0,0.9,32.0,0.0017446932247746438,1.2000000000000002,0.9982553067752253,0.7567313242507118
123,2024-01-15 08:04:00,89b62ac4,6,0,2162,3471,0,0,0.0,12,10,18,0.5555555555555556,1.9,4.0,1.0,3,2,0,38.75093866664254,146,452,0.0,0.0,0,0.9,31.9,0.001728608470181504,1.2000000000000002,0.9982713915298185,0.7578104339452124
124,2024-01-15 08:05:00,89b62ac4,5,0,2162,3496,0,0,0.0,12,8,18,0.4444444444444444,2.0,4.0,1.0,3,1,0,38.684095435533244,151,466,0.0,0.0,0,0.9,32.0,0.0014302059496567505,1.2000000000000002,0.9985697940503433,0.7567961084912038
125,2024-01-15 08:06:00,89b62ac4,1,0,2164,3524,0,0,0.0,12,15,18,0.8333333333333334,1.8666666666666667,5.0,1.0,3,2,0,38.63427983864748,152,464,0.0,0.0,0,0.9,31.866666666666667,0.00028376844494892167,1.2000000000000002,0.9997162315550511,0.7584883856326488
126,2024-01-15 08:07:00,89b62ac4,9,0,2170,3557,0,0,0.0,12,10,18,0.5555555555555556,1.7777777777777777,4.0,1.0,3,3,0,38.69632914010782,151,462,0.0,0.0,0,0.9,31.77777777777778,0.002530222097272983,1.2000000000000002,0.9974697779027271,0.7586027916635287
127,2024-01-15 08:08:00,89b62ac4,5,0,2169,3584,0,0,0.0,13,8,18,0.4444444444444444,1.625,3.0,1.0833333333333333,3,2,0,38.62555593419235,149,456,0.0,0.0,0,0.9,31.625,0.0013950892857142857,1.3,0.9986049107142857,0.760443076154099
128,2024-01-15 08:09:00,89b62ac4,5,0,2168,3615,0,0,0.0,13,11,18,0.6111111111111112,1.3636363636363635,3.0,1.0833333333333333,3,2,0,38.69682927013118,136,457,0.0,0.0,0,0.9,31.363636363636363,0.0013831258644536654,1.3,0.9986168741355463,0.7632040445581173
129,2024-01-15 08:10:00,89b62ac4,5,0,2177,3643,0,0,0.0,13,11,18,0.6111111111111112,1.9090909090909092,4.0,1.0833333333333333,3,2,0,38.486161546811836,145,468,0.0,0.0,0,0.9,31.90909090909091,0.001372495196266813,1.3,0.9986275048037332,0.7573324159242079
130,2024-01-15 08:11:00,89b62ac4,4,0,2182,3676,0,0,0.0,13,12,18,0.6666666666666666,1.8333333333333333,4.0,1.0833333333333333,3,2,0,38.48291410181158,136,468,0.0,0.0,0,0.9,31.833333333333332,0.001088139281828074,1.3,0.998911860718172,0.7581972391575587
131,2024-01-15 08:12:00,89b62ac4,5,0,2188,3706,0,0,0.0,13,12,18,0.6666666666666666,1.6363636363636365,3.0,1.0833333333333333,3,2,0,38.4082171279568,131,473,0.0,0.0,0,0.9,31.636363636363637,0.0013491635186184566,1.3,0.9986508364813815,0.7599131324848298
